Date,Count,Hour,Temp,Humidity,WindSpeed,Visibility,DewPointTemp,SolarRadiation,Rainfall,Snowfall,Seasons,Holiday,FunctioningDay,DayOfWeek,RushHour,Month,HourDPT,HourDPT%,ComfortIndex,ComfortIndexScaled,ComfortAdd,ComfortAddScaled
2018-05-19,2479,16,24.5,34,1.5,2000,7.5,2.54,0.0,0.0,1.0,0,1,5,0,5,120.0,0.21,20.87,0.8,4.38,0.44
2018-05-10,0,7,12.1,71,1.6,876,6.9,0.34,0.0,0.0,1.0,0,0,3,1,5,48.3,0.08,12.4828,0.55,1.0,0.35
2018-04-19,996,14,20.5,17,3.1,1512,-5.4,2.83,0.0,0.0,1.0,0,1,3,0,4,-75.60000000000001,-0.13,17.761,0.71,-2.31,0.26
2018-04-22,826,0,15.9,35,0.3,1995,0.4,0.0,0.0,0.0,1.0,0,1,6,0,4,0.0,0.0,15.3995,0.64,0.0,0.32
2018-05-06,12,9,15.4,97,0.8,413,14.9,0.18,1.0,0.0,1.0,0,1,6,1,5,134.1,0.23,15.38515,0.64,3.54,0.41
2018-05-25,2013,17,23.6,28,3.1,1844,4.0,1.26,0.0,0.0,1.0,0,1,4,1,5,68.0,0.12,19.9964,0.78,2.4,0.38
2018-04-29,716,9,14.9,39,0.9,1354,1.0,1.56,0.0,0.0,1.0,0,1,6,1,4,9.0,0.02,14.7658,0.62,0.3,0.33
2018-04-18,1209,21,12.1,40,2.0,1308,-1.1,0.0,0.0,0.0,1.0,0,1,2,0,4,-23.1,-0.04,12.892,0.57,-0.52,0.31
2018-05-23,1012,11,18.9,42,3.8,2000,5.6,3.13,0.0,0.0,1.0,0,1,2,0,5,61.6,0.11,17.496399999999998,0.7,1.92,0.37
2018-03-26,604,15,17.6,33,3.6,985,1.1,2.44,0.0,0.0,1.0,0,1,0,0,3,16.5,0.03,16.45765,0.67,0.49,0.34
2018-05-16,502,1,24.1,67,0.5,686,17.5,0.0,0.0,0.0,1.0,0,1,2,0,5,17.5,0.03,22.3576,0.85,0.67,0.34
2018-05-09,203,5,9.5,65,0.9,2000,3.2,0.0,0.0,0.0,1.0,0,1,2,0,5,16.0,0.03,10.4625,0.49,0.31,0.33
2018-05-01,1639,15,23.1,61,2.5,556,15.1,1.5,0.0,0.0,1.0,0,1,1,0,5,226.5,0.39,21.2553,0.81,8.29,0.54
2018-03-08,12,3,3.8,90,0.8,448,2.3,0.0,2.0,0.0,1.0,0,1,3,0,3,6.9,0.01,4.3885,0.31,0.04,0.32
2018-03-28,698,14,18.6,46,4.4,1664,6.7,2.14,0.0,0.0,1.0,0,1,2,0,3,93.8,0.16,17.3823,0.7,2.78,0.39
2018-04-18,1149,15,19.0,21,3.3,1716,-3.8,2.88,0.0,0.0,1.0,0,1,2,0,4,-57.0,-0.1,17.04475,0.69,-1.7,0.28
2018-04-17,822,11,16.9,27,1.5,1354,-2.2,2.66,0.0,0.0,1.0,0,1,1,0,4,-24.200000000000003,-0.04,15.9364,0.66,-0.64,0.31
2018-03-04,70,8,8.3,97,0.6,152,7.8,0.01,0.0,0.0,1.0,0,1,6,1,3,62.4,0.11,8.4023,0.43,0.92,0.35
2018-04-16,1452,16,18.5,24,3.0,1773,-2.4,2.27,0.0,0.0,1.0,0,1,0,0,4,-38.4,-0.07,16.828,0.68,-1.18,0.29
2018-05-31,265,5,14.4,82,1.2,708,11.3,0.0,0.0,0.0,1.0,0,1,3,0,5,56.5,0.1,14.4099,0.61,1.44,0.36
2018-03-27,231,6,8.1,66,0.6,415,2.1,0.0,0.0,0.0,1.0,0,1,1,0,3,12.6,0.02,9.2968,0.46,0.19,0.33
2018-05-23,32,0,15.8,97,2.4,181,15.3,0.0,3.5,0.0,1.0,0,1,2,0,5,0.0,0.0,15.77855,0.65,0.0,0.32
2018-05-16,225,23,22.0,97,0.9,158,21.4,0.0,0.0,0.0,1.0,0,1,2,0,5,492.2,0.85,21.87625,0.83,18.59,0.8
2018-04-02,86,4,15.7,79,1.2,628,12.0,0.0,0.0,0.0,1.0,0,1,0,0,4,48.0,0.08,15.5614,0.64,1.24,0.35
2018-04-10,102,4,7.5,48,1.0,1458,-2.8,0.0,0.0,0.0,1.0,0,1,1,0,4,-11.2,-0.02,9.502,0.46,-0.19,0.32
2018-04-15,65,5,5.8,85,1.3,829,3.4,0.0,0.0,0.0,1.0,0,1,6,0,4,17.0,0.03,6.51775,0.38,0.2,0.33
2018-04-21,1491,21,17.8,21,1.2,2000,-4.8,0.0,0.0,0.0,1.0,0,1,5,0,4,-100.8,-0.17,16.36615,0.67,-2.78,0.25
2018-03-17,934,18,10.6,42,2.8,1307,-1.8,0.31,0.0,0.0,1.0,0,1,5,1,3,-32.4,-0.06,11.8441,0.53,-0.71,0.3
2018-03-16,705,12,9.4,40,2.6,1913,-3.5,2.78,0.0,0.0,1.0,0,1,4,0,3,-42.0,-0.07,11.083,0.51,-0.78,0.3
2018-03-30,401,1,11.4,77,0.7,466,7.5,0.0,0.0,0.0,1.0,0,1,4,0,3,7.5,0.01,11.79215,0.53,0.12,0.33
2018-05-10,0,18,18.0,61,3.5,790,10.3,1.05,0.0,0.0,1.0,0,0,3,1,5,185.4,0.32,17.24925,0.7,5.52,0.46
2018-03-23,461,10,5.4,64,1.6,637,-0.8,1.7,0.0,0.0,1.0,0,1,4,0,3,-8.0,-0.01,7.2018,0.4,-0.07,0.32
2018-03-25,71,6,4.6,84,0.7,193,2.1,0.0,0.0,0.0,1.0,0,1,6,0,3,12.6,0.02,5.4712,0.34,0.11,0.33
2018-04-28,795,9,15.1,56,1.7,493,6.3,1.57,0.0,0.0,1.0,0,1,5,1,4,56.7,0.1,14.9548,0.63,1.5,0.36
2018-04-24,157,1,10.1,83,1.6,2000,7.3,0.0,0.0,0.0,1.0,0,1,1,0,4,7.3,0.01,10.5114,0.49,0.11,0.33
2018-04-24,34,4,9.5,94,1.2,2000,8.5,0.0,0.5,0.0,1.0,0,1,1,0,4,34.0,0.06,9.665,0.47,0.58,0.34
2018-04-24,1332,20,12.6,49,0.8,2000,2.1,0.0,0.0,0.0,1.0,0,1,1,0,4,42.0,0.07,13.13295,0.57,0.92,0.35
2018-05-20,899,10,17.0,37,1.4,2000,2.1,0.94,0.0,0.0,1.0,0,1,6,0,5,21.0,0.04,16.13375,0.66,0.65,0.34
2018-05-30,1571,16,24.7,47,3.0,1594,12.6,2.44,0.0,0.0,1.0,0,1,2,0,5,201.6,0.35,21.7267,0.83,7.6,0.52
2018-03-20,297,0,6.3,42,3.3,2000,-5.6,0.0,0.0,0.0,1.0,0,1,1,0,3,-0.0,-0.0,8.9158,0.45,-0.0,0.32
2018-03-23,584,11,7.1,50,1.7,799,-2.6,2.24,0.0,0.0,1.0,0,1,4,0,3,-28.6,-0.05,9.135,0.45,-0.46,0.31
2018-04-16,405,6,5.0,70,0.7,1739,0.0,0.0,0.0,0.0,1.0,0,1,0,0,4,0.0,0.0,6.567500000000001,0.38,0.0,0.32
2018-04-25,1447,16,23.1,19,3.1,1871,-1.8,2.26,0.0,0.0,1.0,0,1,2,0,4,-28.8,-0.05,19.2687,0.76,-0.96,0.3
2018-04-29,1635,13,21.9,27,2.2,1055,2.0,3.35,0.0,0.0,1.0,0,1,6,0,4,26.0,0.04,18.9289,0.75,0.76,0.34
2018-04-15,582,10,10.3,62,2.1,914,3.3,1.76,0.0,0.0,1.0,0,1,6,0,4,33.0,0.06,11.1778,0.51,0.67,0.34
2018-04-27,986,11,17.7,44,1.5,945,5.2,2.51,0.0,0.0,1.0,0,1,4,0,4,57.2,0.1,16.714399999999998,0.68,1.67,0.37
2018-03-28,588,11,15.6,60,3.7,817,7.8,1.44,0.0,0.0,1.0,0,1,2,0,3,85.8,0.15,15.358,0.64,2.3,0.38
2018-05-07,170,5,14.2,85,0.5,1412,11.7,0.0,0.0,0.0,1.0,0,1,0,0,5,58.5,0.1,14.22475,0.6,1.42,0.36
2018-03-13,231,1,5.9,65,1.0,596,-0.1,0.0,0.0,0.0,1.0,0,1,1,0,3,-0.1,-0.0,7.5555,0.41,-0.0,0.32
2018-04-28,672,1,12.7,74,1.8,392,8.1,0.0,0.0,0.0,1.0,0,1,5,0,4,8.1,0.01,12.9574,0.57,0.13,0.33
2018-04-25,2807,18,21.2,32,3.8,1927,3.8,0.94,0.0,0.0,1.0,0,1,2,1,4,68.39999999999999,0.12,18.6942,0.74,2.24,0.38
2018-03-09,155,2,2.8,74,1.2,415,-1.3,0.0,0.0,0.0,1.0,0,1,4,0,3,-2.6,-0.0,4.4731,0.31,-0.0,0.32
2018-03-10,345,23,5.1,75,1.4,950,1.0,0.0,0.0,0.0,1.0,0,1,5,0,3,23.0,0.04,6.3925,0.37,0.26,0.33
2018-04-23,10,12,9.0,96,1.9,481,8.3,0.43,5.5,0.0,1.0,0,1,0,0,4,99.6,0.17,9.121,0.45,1.55,0.36
2018-04-29,1128,22,15.6,43,2.3,1016,3.0,0.0,0.0,0.0,1.0,0,1,6,0,4,66.0,0.11,15.25515,0.64,1.68,0.37
2018-05-31,2070,21,21.9,60,2.5,1551,13.7,0.0,0.0,0.0,1.0,0,1,3,0,5,287.7,0.49,20.272,0.79,9.93,0.58
2018-04-10,967,13,21.9,34,5.1,1861,5.3,2.77,0.0,0.0,1.0,0,1,1,0,4,68.89999999999999,0.12,19.2138,0.75,2.31,0.38
2018-05-14,1648,22,19.6,71,0.6,325,14.1,0.0,0.0,0.0,1.0,0,1,0,0,5,310.2,0.53,18.78655,0.74,9.96,0.58
2018-04-25,206,3,7.1,60,0.3,2000,-0.1,0.0,0.0,0.0,1.0,0,1,2,0,4,-0.3,-0.0,8.728,0.44,-0.0,0.32
2018-05-21,165,3,13.0,0,0.8,2000,-2.5,0.0,0.0,0.0,1.0,0,1,0,0,5,-7.5,-0.01,13.825,0.59,-0.14,0.32
2018-03-24,198,7,4.0,54,0.9,587,-4.4,0.01,0.0,0.0,1.0,0,1,5,1,3,-30.800000000000004,-0.05,6.656499999999999,0.38,-0.33,0.31
2018-04-04,744,11,12.8,65,2.0,2000,6.3,1.76,0.0,0.0,1.0,0,1,2,0,4,69.3,0.12,13.12725,0.57,1.58,0.36
2018-04-08,343,15,7.3,38,0.8,2000,-6.1,0.38,0.0,0.0,1.0,0,1,6,0,4,-91.5,-0.16,9.7552,0.47,-1.56,0.28
2018-03-10,381,9,2.7,71,1.3,418,-2.0,0.3,0.0,0.0,1.0,0,1,5,1,3,-18.0,-0.03,4.5821000000000005,0.32,-0.14,0.32
2018-04-24,923,13,15.9,53,2.1,2000,6.3,1.54,0.0,0.0,1.0,0,1,1,0,4,81.89999999999999,0.14,15.5381,0.64,2.18,0.38
2018-04-21,122,5,13.0,70,0.5,385,7.6,0.0,0.0,0.0,1.0,0,1,5,0,4,38.0,0.07,13.2475,0.58,0.93,0.35
2018-03-18,309,1,5.7,55,1.4,1043,-2.6,0.0,0.0,0.0,1.0,0,1,6,0,3,-2.6,-0.0,7.878,0.42,-0.0,0.32
2018-03-18,407,0,5.9,56,1.1,1019,-2.2,0.0,0.0,0.0,1.0,0,1,6,0,3,-0.0,-0.0,7.9812,0.42,-0.0,0.32
2018-03-24,354,23,6.4,85,2.3,155,4.0,0.0,0.0,0.0,1.0,0,1,5,0,3,92.0,0.16,7.068250000000001,0.39,1.13,0.35
2018-03-01,92,3,1.6,97,2.3,469,1.1,0.0,0.1,0.0,1.0,0,1,3,0,3,3.3000000000000003,0.01,1.8128500000000003,0.23,0.02,0.32
2018-04-06,776,17,6.3,50,4.4,707,-3.3,0.64,0.0,0.0,1.0,0,1,4,1,4,-56.1,-0.1,8.555,0.44,-0.86,0.3
2018-05-29,477,19,22.3,71,2.5,1268,16.7,0.14,0.0,0.0,1.0,0,1,1,1,5,317.3,0.55,21.0559,0.81,11.58,0.62
2018-05-01,2082,18,21.6,67,2.0,584,15.2,0.24,0.0,0.0,1.0,0,1,1,1,5,273.6,0.47,20.31135,0.79,9.55,0.57
2018-03-24,916,17,11.1,66,4.2,367,4.9,1.18,0.0,0.0,1.0,0,1,5,1,3,83.30000000000001,0.14,11.7358,0.53,1.64,0.37
2018-05-08,1135,12,21.5,44,2.1,1986,8.7,3.15,0.0,0.0,1.0,0,1,1,0,5,104.4,0.18,19.344,0.76,3.48,0.41
2018-04-14,52,11,8.1,94,1.2,802,7.1,0.39,0.5,0.0,1.0,0,1,5,0,4,78.1,0.13,8.3112,0.43,1.08,0.35
2018-05-25,1306,15,25.1,25,2.7,1959,3.6,2.2,0.0,0.0,1.0,0,1,4,0,5,54.0,0.09,20.7275,0.8,1.87,0.37
2018-03-07,566,9,3.8,58,2.0,1785,-3.7,0.49,0.0,0.0,1.0,0,1,2,1,3,-33.300000000000004,-0.06,6.2717,0.37,-0.38,0.31
2018-05-07,895,10,17.5,63,0.6,1916,10.3,0.96,0.0,0.0,1.0,0,1,0,0,5,103.0,0.18,16.889499999999998,0.68,3.04,0.4
2018-03-09,272,0,3.0,72,2.3,473,-1.5,0.0,0.0,0.0,1.0,0,1,4,0,3,-0.0,-0.0,4.771000000000001,0.32,-0.0,0.32
2018-05-06,181,1,18.2,71,1.6,1328,12.8,0.0,0.0,0.0,1.0,0,1,6,0,5,12.8,0.02,17.609849999999998,0.71,0.35,0.33
2018-03-21,147,2,1.4,40,2.9,2000,-10.7,0.0,0.0,0.0,1.0,0,1,2,0,3,-21.4,-0.04,5.723000000000001,0.35,-0.23,0.32
2018-04-11,0,4,10.2,83,3.5,554,7.4,0.0,0.0,0.0,1.0,0,0,2,0,4,29.6,0.05,10.60205,0.5,0.53,0.34
2018-05-07,609,1,15.1,84,0.3,1858,12.4,0.0,0.0,0.0,1.0,0,1,0,0,5,12.4,0.02,15.0472,0.63,0.3,0.33
2018-04-02,1503,21,17.9,64,2.1,1652,10.9,0.0,0.0,0.0,1.0,0,1,0,0,4,228.9,0.39,17.226799999999997,0.69,6.72,0.5
2018-05-30,1732,22,17.3,76,1.7,801,13.0,0.0,0.0,0.0,1.0,0,1,2,0,5,286.0,0.49,16.930400000000002,0.69,8.3,0.54
2018-05-09,1188,13,20.1,36,1.1,1933,4.5,3.34,0.0,0.0,1.0,0,1,2,0,5,58.5,0.1,18.1288,0.72,1.81,0.37
2018-04-11,0,21,11.0,34,2.1,2000,-4.2,0.0,0.0,0.0,1.0,0,0,2,0,4,-88.2,-0.15,12.2705,0.55,-1.84,0.28
2018-05-02,555,8,17.5,94,0.9,203,16.5,0.06,0.0,0.0,1.0,0,1,2,1,5,132.0,0.23,17.401,0.7,4.0,0.43
2018-05-06,1848,18,20.2,66,1.0,2000,13.6,1.1,0.0,0.0,1.0,0,1,6,1,5,244.8,0.42,19.1341,0.75,8.04,0.53
2018-03-31,922,22,12.8,52,1.5,1616,3.1,0.0,0.0,0.0,1.0,0,1,5,0,3,68.2,0.12,13.2488,0.58,1.59,0.36
2018-04-08,586,11,6.4,29,2.7,2000,-10.3,0.9,0.0,0.0,1.0,0,1,6,0,4,-113.3,-0.19,9.56305,0.47,-1.82,0.28
2018-05-08,1283,22,13.2,54,2.2,2000,4.0,0.0,0.0,0.0,1.0,0,1,1,0,5,88.0,0.15,13.5289,0.58,2.03,0.38
2018-04-17,1071,22,11.0,34,1.2,1529,-4.2,0.0,0.0,0.0,1.0,0,1,1,0,4,-92.4,-0.16,12.2705,0.55,-1.96,0.27
2018-05-14,1885,21,20.5,67,1.4,357,14.1,0.0,0.0,0.0,1.0,0,1,0,0,5,296.1,0.51,19.411,0.76,9.9,0.58
2018-03-07,1365,18,9.6,42,2.0,2000,-2.7,0.14,0.0,0.0,1.0,0,1,2,1,3,-48.6,-0.08,11.1631,0.51,-0.89,0.3
2018-05-25,819,10,21.4,30,2.5,1730,3.0,2.53,0.0,0.0,1.0,0,1,4,0,5,30.0,0.05,18.7435,0.74,0.94,0.35
2018-04-25,1878,17,22.9,23,2.8,1985,0.6,1.64,0.0,0.0,1.0,0,1,2,1,4,10.2,0.02,19.3426,0.76,0.39,0.33
2018-03-04,475,14,11.2,83,1.1,518,8.4,0.45,0.0,0.0,1.0,0,1,6,0,3,117.6,0.2,11.50855,0.52,2.3,0.38
2018-05-01,1644,21,20.2,74,1.3,554,15.4,0.0,0.0,0.0,1.0,0,1,1,0,5,323.40000000000003,0.56,19.3849,0.76,10.86,0.6
2018-04-30,397,6,14.9,64,0.5,424,8.1,0.0,0.0,0.0,1.0,0,1,0,0,4,48.6,0.08,14.8208,0.62,1.19,0.35
2018-04-03,961,15,19.9,58,2.5,1348,11.3,0.51,0.0,0.0,1.0,0,1,1,0,4,169.5,0.29,18.6526,0.74,5.41,0.46
2018-05-20,160,5,12.1,47,1.6,2000,1.1,0.0,0.0,0.0,1.0,0,1,6,0,5,5.5,0.01,12.7996,0.56,0.13,0.33
2018-03-30,583,10,16.0,29,1.4,1708,-2.0,1.79,0.0,0.0,1.0,0,1,4,0,3,-20.0,-0.03,15.41425,0.64,-0.46,0.31
2018-03-17,157,3,1.8,59,0.7,2000,-5.3,0.0,0.0,0.0,1.0,0,1,5,0,3,-15.9,-0.03,4.66385,0.32,-0.14,0.32
2018-03-26,93,2,5.4,95,1.5,89,4.6,0.0,0.0,0.0,1.0,0,1,0,0,3,9.2,0.02,5.650250000000001,0.35,0.11,0.33
2018-03-08,290,11,4.5,82,2.0,1226,1.6,0.73,0.0,0.0,1.0,0,1,3,0,3,17.6,0.03,5.49,0.34,0.16,0.33
2018-04-16,922,9,10.1,42,0.8,1911,-2.2,1.57,0.0,0.0,1.0,0,1,0,1,4,-19.8,-0.03,11.5036,0.52,-0.35,0.31
2018-04-21,707,0,16.3,59,0.2,756,8.2,0.0,0.0,0.0,1.0,0,1,5,0,4,0.0,0.0,15.8941,0.65,0.0,0.32
2018-04-14,586,22,8.8,77,3.2,1258,4.9,0.0,0.0,0.0,1.0,0,1,5,0,4,107.8,0.19,9.52105,0.46,1.81,0.37
2018-05-01,1656,20,20.6,72,1.3,587,15.3,0.0,0.0,0.0,1.0,0,1,1,0,5,306.0,0.53,19.6606,0.77,10.42,0.59
2018-04-20,805,11,20.6,34,2.2,705,4.1,2.51,0.0,0.0,1.0,0,1,4,0,4,45.1,0.08,18.3857,0.73,1.47,0.36
2018-05-10,0,12,19.8,49,2.3,1320,8.7,3.17,0.0,0.0,1.0,0,0,3,0,5,104.4,0.18,18.31335,0.73,3.3,0.41
2018-05-28,2656,19,24.4,44,2.8,1979,11.3,0.45,0.0,0.0,1.0,0,1,0,1,5,214.7,0.37,21.3508,0.82,7.9,0.53
2018-05-17,29,19,22.3,96,2.6,191,21.6,0.0,0.0,0.0,1.0,0,1,3,1,5,410.4,0.71,22.1284,0.84,15.71,0.73
2018-05-11,972,11,18.3,56,1.4,519,9.3,2.53,0.0,0.0,1.0,0,1,4,0,5,102.3,0.18,17.3804,0.7,3.13,0.4
2018-03-29,482,10,15.0,69,1.5,552,9.3,1.02,0.0,0.0,1.0,0,1,3,0,3,93.0,0.16,14.91475,0.63,2.39,0.38
2018-05-03,1946,8,10.5,67,2.3,1221,4.6,0.98,0.0,0.0,1.0,0,1,3,1,5,36.8,0.06,11.226,0.52,0.67,0.34
2018-04-11,0,9,11.8,59,2.1,975,4.0,1.44,0.0,0.0,1.0,0,0,2,1,4,36.0,0.06,12.40885,0.55,0.74,0.34
2018-04-11,0,20,11.9,33,2.0,2000,-3.8,0.0,0.0,0.0,1.0,0,0,2,0,4,-76.0,-0.13,12.8581,0.56,-1.67,0.28
2018-03-30,739,11,17.8,26,2.6,1822,-1.9,2.37,0.0,0.0,1.0,0,1,4,0,3,-20.9,-0.04,16.4569,0.67,-0.66,0.31
2018-05-20,524,8,14.1,38,1.0,2000,0.0,0.72,0.0,0.0,1.0,0,1,6,1,5,0.0,0.0,14.2364,0.61,0.0,0.32
2018-04-27,1812,19,18.7,53,2.7,753,8.9,0.24,0.0,0.0,1.0,0,1,4,1,4,169.1,0.29,17.6143,0.71,5.11,0.45
2018-03-19,818,19,8.4,51,3.3,1977,-1.1,0.01,0.0,0.0,1.0,0,1,0,1,3,-20.9,-0.04,10.04395,0.48,-0.4,0.31
2018-05-12,50,23,15.8,98,1.6,235,15.4,0.0,1.0,0.0,1.0,0,1,5,0,5,354.2,0.61,15.7857,0.65,9.63,0.57
2018-05-13,2410,17,19.4,63,2.6,1099,12.1,1.61,0.0,0.0,1.0,0,1,6,1,5,205.7,0.35,18.40285,0.73,6.44,0.49
2018-03-27,705,7,8.5,67,0.7,475,2.7,0.02,0.0,0.0,1.0,0,1,1,1,3,18.9,0.03,9.589,0.47,0.29,0.33
2018-03-17,718,19,8.8,49,3.2,1207,-1.3,0.05,0.0,0.0,1.0,0,1,5,1,3,-24.7,-0.04,10.39885,0.49,-0.42,0.31
2018-05-19,689,0,12.2,67,1.2,2000,6.2,0.0,0.0,0.0,1.0,0,1,5,0,5,0.0,0.0,12.61745,0.56,0.0,0.32
2018-04-01,322,2,11.7,72,0.6,915,6.8,0.0,0.0,0.0,1.0,0,1,6,0,4,13.6,0.02,12.1312,0.54,0.24,0.33
2018-03-05,550,14,10.0,44,1.9,2000,-1.7,2.46,0.0,0.0,1.0,0,1,0,0,3,-23.8,-0.04,11.386,0.52,-0.46,0.31
2018-04-28,1165,22,13.0,45,1.6,1713,1.3,0.0,0.0,0.0,1.0,0,1,5,0,4,28.6,0.05,13.45375,0.58,0.67,0.34
2018-04-13,2404,18,17.5,18,1.3,2000,-7.1,0.23,0.0,0.0,1.0,0,1,4,1,4,-127.8,-0.22,16.147,0.66,-3.55,0.23
2018-04-12,2359,18,17.9,16,3.7,2000,-8.3,0.92,0.0,0.0,1.0,0,1,3,1,4,-149.4,-0.26,16.3292,0.67,-4.25,0.21
2018-03-24,122,4,5.1,54,1.2,550,-3.4,0.0,0.0,0.0,1.0,0,1,5,0,3,-13.6,-0.02,7.478199999999999,0.4,-0.15,0.32
2018-05-27,608,8,18.3,51,2.0,1366,7.9,0.7,0.0,0.0,1.0,0,1,6,1,5,63.2,0.11,17.2759,0.7,1.9,0.37
2018-04-05,99,21,7.3,96,1.5,749,6.6,0.0,1.0,0.0,1.0,0,1,3,0,4,138.6,0.24,7.4584,0.4,1.79,0.37
2018-05-22,810,1,15.9,71,1.1,1312,10.6,0.0,0.0,0.0,1.0,0,1,1,0,5,10.6,0.02,15.6767,0.65,0.31,0.33
2018-03-11,1294,15,11.9,26,2.8,1338,-7.0,2.34,0.0,0.0,1.0,0,1,6,0,3,-105.0,-0.18,12.9582,0.57,-2.33,0.26
2018-03-13,1085,17,16.9,62,3.1,1562,9.5,0.95,0.0,0.0,1.0,0,1,1,1,3,161.5,0.28,16.3984,0.67,4.59,0.44
2018-04-19,520,0,9.8,44,1.4,1268,-1.8,0.0,0.0,0.0,1.0,0,1,3,0,4,-0.0,-0.0,11.2476,0.52,-0.0,0.32
2018-03-16,85,4,5.7,62,2.4,2000,-1.0,0.0,0.0,0.0,1.0,0,1,4,0,3,-4.0,-0.01,7.539200000000001,0.41,-0.08,0.32
2018-05-31,610,1,15.5,82,1.5,513,12.4,0.0,0.0,0.0,1.0,0,1,3,0,5,12.4,0.02,15.401,0.64,0.31,0.33
2018-04-07,57,5,1.6,62,4.9,1372,-4.9,0.0,0.0,0.0,1.0,0,1,5,0,4,-24.5,-0.04,4.296100000000001,0.31,-0.17,0.32
2018-03-15,203,2,16.5,68,1.3,1724,10.5,0.0,0.0,0.0,1.0,0,1,3,0,3,21.0,0.04,16.148,0.66,0.65,0.34
2018-04-08,405,9,5.1,46,2.7,1888,-5.5,1.34,0.0,0.0,1.0,0,1,6,1,4,-49.5,-0.09,7.8918,0.42,-0.71,0.3
2018-04-13,1721,8,10.6,27,1.1,2000,-7.6,0.39,0.0,0.0,1.0,0,1,4,1,4,-60.8,-0.1,12.16585,0.54,-1.22,0.29
2018-05-14,581,0,12.7,89,1.2,340,10.9,0.0,0.0,0.0,1.0,0,1,0,0,5,0.0,0.0,12.8089,0.56,0.0,0.32
2018-03-10,497,11,5.7,58,2.3,700,-1.9,2.08,0.0,0.0,1.0,0,1,5,0,3,-20.9,-0.04,7.732800000000001,0.41,-0.31,0.32
2018-04-12,269,2,8.1,45,1.0,2000,-3.1,0.0,0.0,0.0,1.0,0,1,3,0,4,-6.2,-0.01,10.036,0.48,-0.1,0.32
2018-03-31,108,5,9.8,73,0.8,1098,5.1,0.0,0.0,0.0,1.0,0,1,5,0,3,25.5,0.04,10.49795,0.49,0.42,0.33
2018-03-26,1477,18,16.0,33,2.9,1138,-0.2,0.6,0.0,0.0,1.0,0,1,0,1,3,-3.6,-0.01,15.44725,0.64,-0.15,0.32
2018-05-15,2059,8,18.4,68,1.1,254,12.3,0.88,0.0,0.0,1.0,0,1,1,1,5,98.4,0.17,17.7136,0.71,3.01,0.4
2018-04-11,0,15,17.0,28,3.5,1804,-1.6,2.9,0.0,0.0,1.0,0,0,2,0,4,-24.0,-0.04,16.01,0.66,-0.64,0.31
2018-04-19,367,6,7.6,55,1.2,1021,-0.8,0.0,0.0,0.0,1.0,0,1,3,0,4,-4.800000000000001,-0.01,9.30775,0.46,-0.09,0.32
2018-05-24,1059,14,23.2,36,4.9,1597,7.2,3.18,0.0,0.0,1.0,0,1,3,0,5,100.8,0.17,20.1376,0.78,3.42,0.41
2018-04-17,1632,17,18.3,29,4.3,1626,0.0,1.61,0.0,0.0,1.0,0,1,1,1,4,0.0,0.0,16.8161,0.68,0.0,0.32
2018-03-06,583,7,-1.0,78,0.6,1484,-4.3,0.0,0.0,0.0,1.0,0,1,1,1,3,-30.1,-0.05,0.8755,0.21,-0.04,0.32
2018-03-27,110,5,8.0,63,0.8,439,1.3,0.0,0.0,0.0,1.0,0,1,1,0,3,6.5,0.01,9.32275,0.46,0.09,0.33
2018-04-24,725,23,9.6,44,0.7,2000,-2.0,0.0,0.0,0.0,1.0,0,1,1,0,4,-46.0,-0.08,11.1092,0.51,-0.89,0.3
2018-03-04,396,16,11.7,82,1.1,753,8.7,0.32,0.0,0.0,1.0,0,1,6,0,3,139.2,0.24,11.9772,0.54,2.87,0.4
2018-03-14,123,5,14.1,69,1.3,1923,8.4,0.0,0.0,0.0,1.0,0,1,2,0,3,42.0,0.07,14.1682,0.6,0.99,0.35
2018-04-04,1041,22,10.9,58,1.5,2000,2.9,0.0,0.0,0.0,1.0,0,1,2,0,4,63.8,0.11,11.7316,0.53,1.29,0.36
2018-04-06,18,3,7.2,96,0.8,349,6.5,0.0,2.0,0.0,1.0,0,1,4,0,4,19.5,0.03,7.360600000000001,0.4,0.22,0.33
2018-04-13,167,3,9.9,27,1.3,2000,-8.2,0.0,0.0,0.0,1.0,0,1,4,0,4,-24.6,-0.04,11.7469,0.53,-0.47,0.31
2018-05-19,2268,15,23.9,37,1.6,2000,8.3,3.07,0.0,0.0,1.0,0,1,5,0,5,124.5,0.21,20.6429,0.8,4.34,0.43
2018-04-29,2044,16,22.2,23,3.7,1183,0.0,2.28,0.0,0.0,1.0,0,1,6,0,4,0.0,0.0,18.93905,0.75,0.0,0.32
2018-03-12,931,17,13.7,38,2.6,436,-0.3,1.0,0.0,0.0,1.0,0,1,0,1,3,-5.1,-0.01,13.9728,0.6,-0.14,0.32
2018-04-26,1447,21,13.4,60,2.2,1517,5.7,0.0,0.0,0.0,1.0,0,1,3,0,4,119.7,0.21,13.642,0.59,2.86,0.4
2018-03-21,226,23,1.5,86,1.2,1495,-0.5,0.0,0.0,0.0,1.0,0,1,2,0,3,-11.5,-0.02,2.5010000000000003,0.26,-0.05,0.32
2018-05-18,906,15,16.7,85,1.2,2000,14.1,0.49,0.0,0.0,1.0,0,1,4,0,5,211.5,0.36,16.5185,0.67,5.95,0.48
