Date,Count,Hour,Temp,Humidity,WindSpeed,Visibility,DewPointTemp,SolarRadiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,DayOfWeek,RushHour,VSW,VSW%,ComfortIndex,ComfortIndexScaled,ComfortAdd
2018-03-07,0.9284210526315788,8,2.6,63,1.6,1857,-3.7,0.14,0.0,0.0,1.0,No Holiday,Yes,2,1,-29.6,-0.05,5.02165,0.34,0.33
2018-03-07,0.4378947368421053,9,3.8,58,2.0,1785,-3.7,0.49,0.0,0.0,1.0,No Holiday,Yes,2,1,-33.300000000000004,-0.06,6.2717,0.38,0.33
2018-03-07,0.2736842105263158,10,5.2,52,1.5,1808,-3.8,0.74,0.0,0.0,1.0,No Holiday,Yes,2,0,-38.0,-0.07,7.655200000000001,0.43,0.32
2018-03-07,0.3063157894736842,11,8.0,43,1.7,1909,-3.8,1.74,0.0,0.0,1.0,No Holiday,Yes,2,0,-41.8,-0.07,10.03775,0.5,0.32
2018-03-07,0.4210526315789473,12,9.6,39,1.8,1982,-3.7,2.09,0.0,0.0,1.0,No Holiday,Yes,2,0,-44.400000000000006,-0.08,11.24395,0.54,0.31
2018-03-07,0.3778947368421053,13,9.9,39,1.9,1911,-3.4,1.61,0.0,0.0,1.0,No Holiday,Yes,2,0,-44.199999999999996,-0.08,11.4433,0.55,0.31
2018-03-07,0.3736842105263158,14,9.8,38,0.9,1908,-3.8,0.93,0.0,0.0,1.0,No Holiday,Yes,2,0,-53.199999999999996,-0.09,11.402700000000001,0.55,0.31
2018-03-07,0.4947368421052631,15,10.2,34,2.3,1919,-4.9,1.19,0.0,0.0,1.0,No Holiday,Yes,2,0,-73.5,-0.13,11.7609,0.56,0.29
2018-03-07,0.5221052631578947,16,10.4,36,3.2,1963,-4.0,1.02,0.0,0.0,1.0,No Holiday,Yes,2,0,-64.0,-0.11,11.8432,0.56,0.3
2018-03-07,0.7357894736842105,17,10.4,37,1.0,2000,-3.6,0.67,0.0,0.0,1.0,No Holiday,Yes,2,1,-61.2,-0.11,11.82065,0.56,0.3
2018-03-07,1.2789473684210526,18,9.6,42,2.0,2000,-2.7,0.14,0.0,0.0,1.0,No Holiday,Yes,2,1,-48.6,-0.08,11.1631,0.54,0.31
2018-03-07,0.6831578947368421,19,8.9,44,2.3,2000,-2.7,0.0,0.0,0.0,1.0,No Holiday,Yes,2,1,-51.300000000000004,-0.09,10.6248,0.52,0.31
2018-03-07,0.46,20,8.5,46,1.0,1977,-2.4,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,-48.0,-0.08,10.282,0.51,0.31
2018-03-07,0.2747368421052631,21,7.9,56,1.4,1975,-0.3,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,-6.3,-0.01,9.4972,0.48,0.33
2018-03-07,-0.0031578947368421,22,7.2,60,1.4,1928,0.0,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,0.0,0.0,8.806000000000001,0.46,0.34
2018-03-07,-0.1073684210526315,23,6.0,79,2.0,918,2.6,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,59.800000000000004,0.1,6.98175,0.4,0.36
2018-03-08,-0.1063157894736842,0,5.2,83,1.5,733,2.5,0.0,0.5,0.0,1.0,No Holiday,Yes,3,0,0.0,0.0,6.0695500000000004,0.38,0.34
2018-03-08,-0.1336842105263158,1,4.7,86,0.7,717,2.5,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,2.5,0.0,5.4546,0.36,0.34
2018-03-08,-0.1378947368421052,2,4.2,88,0.9,553,2.3,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,4.6,0.01,4.8798,0.34,0.34
2018-03-08,-0.1452631578947368,3,3.8,90,0.8,448,2.3,0.0,2.0,0.0,1.0,No Holiday,Yes,3,0,6.8999999999999995,0.01,4.3885,0.32,0.34
2018-03-08,-0.1494736842105263,4,3.3,90,1.3,682,1.8,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,7.2,0.01,3.9159999999999995,0.31,0.34
2018-03-08,-0.14,5,3.1,90,1.2,974,1.6,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,8.0,0.01,3.727,0.3,0.34
2018-03-08,-0.1242105263157894,6,3.1,89,0.2,903,1.4,0.0,1.5,0.0,1.0,No Holiday,Yes,3,0,8.399999999999999,0.01,3.7897,0.3,0.34
2018-03-08,-0.0905263157894736,7,3.0,90,0.7,578,1.5,0.0,0.0,0.0,1.0,No Holiday,Yes,3,1,10.5,0.02,3.6325,0.3,0.34
2018-03-08,-0.0652631578947368,8,3.0,94,0.3,444,2.1,0.01,0.0,0.0,1.0,No Holiday,Yes,3,1,16.8,0.03,3.3795,0.29,0.34
2018-03-08,-0.0526315789473684,9,3.4,90,1.5,386,1.9,0.21,0.5,0.0,1.0,No Holiday,Yes,3,1,17.099999999999998,0.03,4.0104999999999995,0.31,0.34
2018-03-08,0.0157894736842105,10,3.6,88,2.6,681,1.7,0.44,0.0,0.0,1.0,No Holiday,Yes,3,0,17.0,0.03,4.3194,0.32,0.34
2018-03-08,0.1473684210526315,11,4.5,82,2.0,1226,1.6,0.73,0.0,0.0,1.0,No Holiday,Yes,3,0,17.6,0.03,5.49,0.36,0.34
2018-03-08,0.2368421052631578,12,5.6,72,3.0,1700,0.9,0.89,0.0,0.0,1.0,No Holiday,Yes,3,0,10.8,0.02,6.9706,0.4,0.34
2018-03-08,0.2684210526315789,13,6.7,65,3.2,1651,0.5,1.76,0.0,0.0,1.0,No Holiday,Yes,3,0,6.5,0.01,8.2015,0.44,0.34
2018-03-08,0.3178947368421053,14,7.7,62,2.4,1758,0.8,1.64,0.0,0.0,1.0,No Holiday,Yes,3,0,11.200000000000001,0.02,9.1212,0.47,0.34
2018-03-08,0.4263157894736842,15,9.2,53,3.3,1896,0.1,2.23,0.0,0.0,1.0,No Holiday,Yes,3,0,1.5,0.0,10.57005,0.52,0.34
2018-03-08,0.4673684210526316,16,9.5,56,3.1,994,1.1,1.1,0.0,0.0,1.0,No Holiday,Yes,3,0,17.6,0.03,10.71,0.52,0.35
2018-03-08,0.6389473684210526,17,7.5,64,4.3,538,1.1,0.88,0.0,0.0,1.0,No Holiday,Yes,3,1,18.700000000000003,0.03,8.886,0.47,0.34
2018-03-08,0.9905263157894736,18,5.9,68,3.4,543,0.4,0.38,0.0,0.0,1.0,No Holiday,Yes,3,1,7.2,0.01,7.413600000000001,0.42,0.34
2018-03-08,0.5610526315789474,19,4.5,72,2.7,529,-0.1,0.03,0.0,0.0,1.0,No Holiday,Yes,3,1,-1.9000000000000001,-0.0,6.04,0.37,0.34
2018-03-08,0.4589473684210526,20,3.3,74,2.6,494,-0.8,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,-16.0,-0.03,4.9016,0.34,0.33
2018-03-08,0.4031578947368421,21,3.1,74,3.2,465,-1.0,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,-21.0,-0.04,4.7302,0.33,0.33
2018-03-08,0.3663157894736842,22,2.8,74,2.1,469,-1.3,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,-28.6,-0.05,4.4731,0.33,0.33
2018-03-08,0.1736842105263158,23,2.8,73,1.8,468,-1.5,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,-34.5,-0.06,4.53745,0.33,0.33
2018-03-09,0.1284210526315789,0,3.0,72,2.3,473,-1.5,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,-0.0,-0.0,4.771000000000001,0.33,0.34
2018-03-09,0.0821052631578947,1,2.8,73,2.6,413,-1.5,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,-1.5,-0.0,4.53745,0.33,0.34
2018-03-09,0.0052631578947368,2,2.8,74,1.2,415,-1.3,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,-2.6,-0.0,4.4731,0.33,0.34
2018-03-09,-0.0473684210526315,3,2.7,75,0.7,417,-1.2,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,-3.5999999999999996,-0.01,4.322500000000001,0.32,0.34
2018-03-09,-0.0884210526315789,4,2.5,76,1.0,403,-1.3,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,-5.2,-0.01,4.084,0.31,0.34
2018-03-09,-0.0652631578947368,5,2.5,76,0.7,544,-1.3,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,-6.5,-0.01,4.084,0.31,0.34
2018-03-09,0.0473684210526315,6,2.5,71,1.1,1055,-2.2,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,-13.200000000000001,-0.02,4.414000000000001,0.32,0.33
2018-03-09,0.4463157894736842,7,1.6,76,0.7,1024,-2.1,0.0,0.0,0.0,1.0,No Holiday,Yes,4,1,-14.700000000000001,-0.03,3.3028000000000004,0.29,0.33
2018-03-09,0.9378947368421052,8,1.8,67,0.7,1917,-3.6,0.19,0.0,0.0,1.0,No Holiday,Yes,4,1,-28.8,-0.05,4.105049999999999,0.31,0.33
2018-03-09,0.4421052631578947,9,3.5,60,1.3,1969,-3.5,0.71,0.0,0.0,1.0,No Holiday,Yes,4,1,-31.5,-0.05,5.92,0.37,0.33
2018-03-09,0.2221052631578947,10,4.8,54,1.3,1921,-3.7,0.78,0.0,0.0,1.0,No Holiday,Yes,4,0,-37.0,-0.06,7.254099999999999,0.41,0.32
2018-03-09,0.3094736842105263,11,5.9,51,0.7,1866,-3.4,0.91,0.0,0.0,1.0,No Holiday,Yes,4,0,-37.4,-0.06,8.2177,0.44,0.32
2018-03-09,0.3789473684210526,12,6.8,51,1.0,1617,-2.6,1.13,0.0,0.0,1.0,No Holiday,Yes,4,0,-31.200000000000003,-0.05,8.87515,0.47,0.32
2018-03-09,0.3778947368421053,13,7.5,44,2.0,1526,-3.9,1.24,0.0,0.0,1.0,No Holiday,Yes,4,0,-50.699999999999996,-0.09,9.656,0.49,0.31
2018-03-09,0.4126315789473684,14,8.0,42,1.5,1690,-4.1,1.24,0.0,0.0,1.0,No Holiday,Yes,4,0,-57.39999999999999,-0.1,10.073500000000001,0.5,0.31
2018-03-09,0.4852631578947368,15,7.7,51,2.9,670,-1.8,0.94,0.0,0.0,1.0,No Holiday,Yes,4,0,-27.0,-0.05,9.5326,0.49,0.32
2018-03-09,0.5642105263157895,16,9.6,38,1.7,1052,-4.0,1.71,0.0,0.0,1.0,No Holiday,Yes,4,0,-64.0,-0.11,11.2709,0.54,0.3
2018-03-09,0.72,17,8.9,46,1.8,789,-2.1,1.0,0.0,0.0,1.0,No Holiday,Yes,4,1,-35.7,-0.06,10.5632,0.52,0.32
2018-03-09,1.1378947368421053,18,7.0,55,2.0,705,-1.4,0.35,0.0,0.0,1.0,No Holiday,Yes,4,1,-25.2,-0.04,8.85625,0.46,0.33
2018-03-09,0.5978947368421053,19,5.4,60,3.9,990,-1.7,0.02,0.0,0.0,1.0,No Holiday,Yes,4,1,-32.3,-0.06,7.402000000000001,0.42,0.32
2018-03-09,0.4052631578947368,20,4.3,67,1.1,1125,-1.2,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,-24.0,-0.04,6.151299999999999,0.38,0.33
2018-03-09,0.4073684210526316,21,3.5,69,1.4,1177,-1.6,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,-33.6,-0.06,5.375500000000001,0.35,0.33
2018-03-09,0.3905263157894736,22,2.9,69,1.2,1179,-2.2,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,-48.400000000000006,-0.08,4.877800000000001,0.34,0.33
2018-03-09,0.1673684210526315,23,2.5,72,1.5,1071,-2.0,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,-46.0,-0.08,4.348000000000001,0.32,0.33
2018-03-10,0.1873684210526315,0,2.1,74,1.4,970,-2.0,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,-0.0,-0.0,3.8732000000000006,0.31,0.34
2018-03-10,0.1631578947368421,1,2.0,75,1.0,658,-1.9,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,-1.9,-0.0,3.71875,0.3,0.34
2018-03-10,0.0957894736842105,2,1.6,79,0.9,685,-1.6,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,-3.2,-0.01,3.08995,0.28,0.34
2018-03-10,-0.011578947368421,3,1.3,80,0.6,705,-1.7,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,-5.1,-0.01,2.752,0.27,0.34
2018-03-10,-0.0621052631578947,4,0.9,81,0.6,620,-1.9,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,-7.6,-0.01,2.3211999999999997,0.26,0.34
2018-03-10,-0.0747368421052631,5,0.8,80,0.3,565,-2.2,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,-11.0,-0.02,2.3069999999999995,0.26,0.33
2018-03-10,-0.08,6,1.1,78,1.1,538,-2.3,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,-13.799999999999999,-0.02,2.7214,0.27,0.33
2018-03-10,0.0610526315789473,7,0.9,78,1.1,535,-2.5,0.0,0.0,0.0,1.0,No Holiday,Yes,5,1,-17.5,-0.03,2.5456,0.26,0.33
2018-03-10,0.2,8,1.5,73,1.2,466,-2.8,0.11,0.0,0.0,1.0,No Holiday,Yes,5,1,-22.4,-0.04,3.4305000000000003,0.29,0.33
2018-03-10,0.2431578947368421,9,2.7,71,1.3,418,-2.0,0.3,0.0,0.0,1.0,No Holiday,Yes,5,1,-18.0,-0.03,4.5821000000000005,0.33,0.33
2018-03-10,0.28,10,3.5,65,2.4,539,-2.4,0.87,0.0,0.0,1.0,No Holiday,Yes,5,0,-24.0,-0.04,5.6175,0.36,0.33
2018-03-10,0.3652631578947368,11,5.7,58,2.3,700,-1.9,2.08,0.0,0.0,1.0,No Holiday,Yes,5,0,-20.9,-0.04,7.732800000000001,0.43,0.33
2018-03-10,0.5263157894736842,12,7.1,50,2.2,909,-2.6,2.47,0.0,0.0,1.0,No Holiday,Yes,5,0,-31.200000000000003,-0.05,9.135,0.47,0.32
2018-03-10,0.6389473684210526,13,8.2,42,3.1,1261,-3.9,2.66,0.0,0.0,1.0,No Holiday,Yes,5,0,-50.699999999999996,-0.09,10.2097,0.51,0.31
2018-03-10,0.7957894736842105,14,9.2,38,2.6,1377,-4.4,2.53,0.0,0.0,1.0,No Holiday,Yes,5,0,-61.60000000000001,-0.11,11.007299999999999,0.53,0.3
2018-03-10,0.8221052631578948,15,8.1,36,4.7,1964,-6.1,2.23,0.0,0.0,1.0,No Holiday,Yes,5,0,-91.5,-0.16,10.3528,0.51,0.29
2018-03-10,0.8652631578947368,16,8.3,37,3.8,1867,-5.5,1.73,0.0,0.0,1.0,No Holiday,Yes,5,0,-88.0,-0.15,10.4483,0.52,0.29
2018-03-10,0.7147368421052631,17,7.7,46,2.8,1635,-3.2,1.05,0.0,0.0,1.0,No Holiday,Yes,5,1,-54.400000000000006,-0.09,9.7196,0.49,0.31
2018-03-10,0.5410526315789473,18,6.2,61,3.2,1411,-0.7,0.4,0.0,0.0,1.0,No Holiday,Yes,5,1,-12.6,-0.02,7.9803500000000005,0.44,0.33
2018-03-10,0.4452631578947368,19,5.3,67,2.6,1314,-0.3,0.02,0.0,0.0,1.0,No Holiday,Yes,5,1,-5.7,-0.01,6.969799999999999,0.4,0.33
2018-03-10,0.3126315789473684,20,5.2,69,1.8,1196,0.0,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,0.0,0.0,6.78565,0.4,0.34
2018-03-10,0.3368421052631579,21,5.0,73,2.2,1173,0.5,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,10.5,0.02,6.41075,0.39,0.34
2018-03-10,0.2852631578947368,22,5.0,75,2.2,1084,0.9,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,19.8,0.03,6.30625,0.38,0.34
2018-03-10,0.2052631578947368,23,5.1,75,1.4,950,1.0,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,23.0,0.04,6.3925,0.39,0.34
2018-03-11,0.2378947368421052,0,5.1,77,1.9,718,1.3,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,0.0,0.0,6.2890999999999995,0.38,0.34
2018-03-11,0.0757894736842105,1,4.8,80,1.3,583,1.6,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,1.6,0.0,5.866999999999999,0.37,0.34
2018-03-11,0.0221052631578947,2,4.7,78,1.5,466,1.1,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,2.2,0.0,5.8858,0.37,0.34
2018-03-11,-0.0368421052631578,3,4.4,80,1.6,393,1.2,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,3.5999999999999996,0.01,5.511,0.36,0.34
2018-03-11,-0.0736842105263157,4,4.2,81,1.3,333,1.2,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,4.8,0.01,5.27635,0.35,0.34
2018-03-11,-0.1105263157894736,5,3.9,85,1.6,264,1.6,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,8.0,0.01,4.7745,0.33,0.34
2018-03-11,-0.091578947368421,6,3.4,85,1.5,234,1.1,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,6.6000000000000005,0.01,4.31575,0.32,0.34
2018-03-11,-0.0326315789473684,7,2.9,84,1.9,241,0.4,0.0,0.0,0.0,1.0,No Holiday,Yes,6,1,2.8000000000000003,0.0,3.9208,0.31,0.34
2018-03-11,0.0652631578947368,8,2.8,82,1.2,240,0.0,0.19,0.0,0.0,1.0,No Holiday,Yes,6,1,0.0,0.0,3.9583000000000004,0.31,0.34
2018-03-11,0.1463157894736842,9,3.9,77,2.0,263,0.2,0.65,0.0,0.0,1.0,No Holiday,Yes,6,1,1.8,0.0,5.2409,0.35,0.34
2018-03-11,0.2568421052631578,10,5.9,69,2.6,330,0.6,1.43,0.0,0.0,1.0,No Holiday,Yes,6,0,6.0,0.01,7.366300000000001,0.42,0.34
2018-03-11,0.2894736842105263,11,7.6,54,1.6,430,-1.1,2.06,0.0,0.0,1.0,No Holiday,Yes,6,0,-12.100000000000001,-0.02,9.345699999999999,0.48,0.33
2018-03-11,0.5431578947368421,12,9.2,40,2.6,592,-3.7,2.47,0.0,0.0,1.0,No Holiday,Yes,6,0,-44.400000000000006,-0.08,10.949,0.53,0.31
2018-03-11,0.7294736842105263,13,10.3,31,2.1,885,-6.1,2.67,0.0,0.0,1.0,No Holiday,Yes,6,0,-79.3,-0.14,11.8939,0.56,0.29
2018-03-11,1.0568421052631578,14,11.6,20,2.7,1647,-10.6,2.69,0.0,0.0,1.0,No Holiday,Yes,6,0,-148.4,-0.26,12.876,0.59,0.24
2018-03-11,1.2042105263157894,15,11.9,26,2.8,1338,-7.0,2.34,0.0,0.0,1.0,No Holiday,Yes,6,0,-105.0,-0.18,12.9582,0.59,0.27
2018-03-11,1.1105263157894736,16,11.9,25,2.7,1424,-7.5,1.83,0.0,0.0,1.0,No Holiday,Yes,6,0,-120.0,-0.21,12.9725,0.6,0.26
2018-03-11,0.9242105263157896,17,11.1,25,2.0,1765,-8.2,1.19,0.0,0.0,1.0,No Holiday,Yes,6,1,-139.39999999999998,-0.24,12.5025,0.58,0.25
2018-03-11,0.6589473684210526,18,9.4,22,2.9,1995,-11.2,0.55,0.0,0.0,1.0,No Holiday,Yes,6,1,-201.6,-0.35,11.587900000000001,0.55,0.22
2018-03-11,0.4694736842105263,19,7.8,28,1.9,1982,-9.6,0.04,0.0,0.0,1.0,No Holiday,Yes,6,1,-182.4,-0.31,10.453199999999999,0.52,0.25
2018-03-11,0.4,20,6.7,32,1.9,1722,-8.8,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,-176.0,-0.3,9.6172,0.49,0.26
2018-03-11,0.4031578947368421,21,5.7,34,1.0,1520,-8.9,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,-186.9,-0.32,8.894400000000001,0.47,0.26
2018-03-11,0.2831578947368421,22,5.3,31,2.3,1842,-10.5,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,-231.0,-0.4,8.7914,0.46,0.24
2018-03-11,0.1452631578947368,23,4.2,34,1.7,1476,-10.3,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,-236.9,-0.41,7.9389,0.44,0.25
2018-03-12,0.0757894736842105,0,3.5,46,1.1,1040,-7.0,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-0.0,-0.0,6.767,0.4,0.34
2018-03-12,0.0136842105263157,1,2.9,51,0.8,1119,-6.2,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-6.2,-0.01,6.0262,0.37,0.33
2018-03-12,-0.0578947368421052,2,2.7,46,0.4,1363,-7.7,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-15.4,-0.03,6.204600000000001,0.38,0.33
2018-03-12,-0.0947368421052631,3,2.3,48,0.8,1448,-7.6,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-22.799999999999997,-0.04,5.7892,0.37,0.33
2018-03-12,-0.1084210526315789,4,2.8,52,0.6,1249,-6.1,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-24.4,-0.04,5.8888,0.37,0.33
2018-03-12,-0.0463157894736842,5,3.3,53,0.4,1208,-5.3,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-26.5,-0.05,6.1952,0.38,0.33
2018-03-12,0.1168421052631579,6,2.8,57,0.7,920,-4.8,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-28.799999999999997,-0.05,5.56705,0.36,0.33
2018-03-12,0.5389473684210526,7,3.0,53,0.5,1094,-5.6,0.0,0.0,0.0,1.0,No Holiday,Yes,0,1,-39.199999999999996,-0.07,5.97275,0.37,0.32
2018-03-12,0.9642105263157896,8,3.8,47,0.8,1229,-6.5,0.06,0.0,0.0,1.0,No Holiday,Yes,0,1,-52.0,-0.09,6.91905,0.4,0.32
2018-03-12,0.4778947368421052,9,4.8,43,1.0,1200,-6.7,0.18,0.0,0.0,1.0,No Holiday,Yes,0,1,-60.300000000000004,-0.1,7.84095,0.43,0.31
2018-03-12,0.2694736842105263,10,6.6,40,1.0,1061,-6.0,0.65,0.0,0.0,1.0,No Holiday,Yes,0,0,-60.0,-0.1,9.207,0.48,0.31
2018-03-12,0.3294736842105263,11,9.2,33,1.1,892,-6.2,1.54,0.0,0.0,1.0,No Holiday,Yes,0,0,-68.2,-0.12,11.15305,0.54,0.3
2018-03-12,0.4536842105263158,12,11.7,32,1.6,690,-4.4,1.99,0.0,0.0,1.0,No Holiday,Yes,0,0,-52.800000000000004,-0.09,12.7472,0.59,0.3
2018-03-12,0.4610526315789474,13,13.6,34,1.8,458,-1.9,2.23,0.0,0.0,1.0,No Holiday,Yes,0,0,-24.7,-0.04,13.9267,0.63,0.32
2018-03-12,0.4768421052631579,14,14.9,34,2.8,403,-0.8,2.22,0.0,0.0,1.0,No Holiday,Yes,0,0,-11.200000000000001,-0.02,14.7548,0.65,0.33
2018-03-12,0.5726315789473684,15,15.3,32,2.9,458,-1.3,2.02,0.0,0.0,1.0,No Holiday,Yes,0,0,-19.5,-0.03,15.0008,0.66,0.32
2018-03-12,0.6336842105263157,16,14.5,34,3.1,471,-1.2,1.59,0.0,0.0,1.0,No Holiday,Yes,0,0,-19.2,-0.03,14.5,0.64,0.32
2018-03-12,0.8221052631578948,17,13.7,38,2.6,436,-0.3,1.0,0.0,0.0,1.0,No Holiday,Yes,0,1,-5.1,-0.01,13.9728,0.63,0.33
2018-03-12,1.3421052631578947,18,12.2,43,2.8,463,0.0,0.41,0.0,0.0,1.0,No Holiday,Yes,0,1,0.0,0.0,12.92105,0.59,0.34
2018-03-12,0.8378947368421052,19,10.6,47,2.0,425,-0.2,0.03,0.0,0.0,1.0,No Holiday,Yes,0,1,-3.8000000000000003,-0.01,11.73685,0.56,0.33
2018-03-12,0.6852631578947368,20,9.4,50,2.1,391,-0.5,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-10.0,-0.02,10.8025,0.53,0.33
2018-03-12,0.6536842105263158,21,8.7,49,1.7,464,-1.4,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-29.4,-0.05,10.3269,0.51,0.32
2018-03-12,0.5736842105263158,22,7.8,49,0.1,528,-2.2,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-48.400000000000006,-0.08,9.67935,0.49,0.31
2018-03-12,0.26,23,6.8,56,0.9,497,-1.3,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,-29.900000000000002,-0.05,8.6634,0.46,0.32
2018-03-13,0.1673684210526315,0,6.4,62,0.7,506,-0.3,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,-0.0,-0.0,8.0929,0.44,0.34
2018-03-13,0.0852631578947368,1,5.9,65,1.0,596,-0.1,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,-0.1,-0.0,7.5555,0.42,0.34
2018-03-13,0.011578947368421,2,5.4,66,0.6,623,-0.4,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,-0.8,-0.0,7.1017,0.41,0.34
2018-03-13,-0.0494736842105263,3,5.5,62,0.6,722,-1.2,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,-3.5999999999999996,-0.01,7.381,0.42,0.33
2018-03-13,-0.0652631578947368,4,6.2,59,0.8,493,-1.2,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,-4.8,-0.01,8.07165,0.44,0.33
2018-03-13,-0.0557894736842105,5,6.8,56,0.9,570,-1.3,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,-6.5,-0.01,8.6634,0.46,0.33
2018-03-13,0.1073684210526315,6,7.0,58,0.7,537,-0.7,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,-4.199999999999999,-0.01,8.7325,0.46,0.33
2018-03-13,0.5452631578947369,7,7.2,56,0.5,545,-1.0,0.0,0.0,0.0,1.0,No Holiday,Yes,1,1,-7.0,-0.01,8.9666,0.47,0.33
2018-03-13,1.1210526315789473,8,8.0,48,0.4,711,-2.3,0.12,0.0,0.0,1.0,No Holiday,Yes,1,1,-18.4,-0.03,9.859,0.5,0.33
2018-03-13,0.4905263157894737,9,9.4,44,0.3,743,-2.2,0.33,0.0,0.0,1.0,No Holiday,Yes,1,1,-19.8,-0.03,10.9708,0.53,0.33
2018-03-13,0.2926315789473684,10,10.9,40,0.5,714,-2.1,0.55,0.0,0.0,1.0,No Holiday,Yes,1,0,-21.0,-0.04,12.088000000000001,0.57,0.32
2018-03-13,0.4431578947368421,11,12.6,49,1.4,988,2.1,0.84,0.0,0.0,1.0,No Holiday,Yes,1,0,23.1,0.04,13.13295,0.6,0.35
2018-03-13,0.5010526315789474,12,15.5,47,3.3,1303,4.2,2.44,0.0,0.0,1.0,No Holiday,Yes,1,0,50.400000000000006,0.09,15.2085,0.67,0.37
2018-03-13,0.5557894736842105,13,17.1,42,3.2,1305,4.0,2.6,0.0,0.0,1.0,No Holiday,Yes,1,0,52.0,0.09,16.2706,0.7,0.38
2018-03-13,0.5842105263157895,14,18.3,43,2.2,1509,5.4,2.43,0.0,0.0,1.0,No Holiday,Yes,1,0,75.60000000000001,0.13,17.1087,0.73,0.4
2018-03-13,0.7,15,18.6,47,3.3,1560,7.0,2.08,0.0,0.0,1.0,No Holiday,Yes,1,0,105.0,0.18,17.40485,0.74,0.42
2018-03-13,0.7789473684210526,16,17.6,53,3.7,1735,7.8,1.4,0.0,0.0,1.0,No Holiday,Yes,1,0,124.8,0.21,16.798650000000002,0.72,0.43
2018-03-13,0.9842105263157894,17,16.9,62,3.1,1562,9.5,0.95,0.0,0.0,1.0,No Holiday,Yes,1,1,161.5,0.28,16.3984,0.7,0.46
2018-03-13,1.6831578947368422,18,15.7,68,3.3,1473,9.8,0.39,0.0,0.0,1.0,No Holiday,Yes,1,1,176.4,0.3,15.4888,0.68,0.46
