Date,Count,Hour,Temp,Humidity,WindSpeed,Visibility,DewPointTemp,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
11/12/2017,-0.16625,2,-4.2,35,3.4,2000,-17.4,0.0,0.0,0.0,winter,No Holiday,Yes
11/12/2017,-0.19375,3,-4.7,38,2.4,2000,-16.8,0.0,0.0,0.0,winter,No Holiday,Yes
11/12/2017,-0.195,4,-5.2,35,3.2,2000,-18.3,0.0,0.0,0.0,winter,No Holiday,Yes
11/12/2017,-0.1425,5,-5.6,38,3.2,1974,-17.6,0.0,0.0,0.0,winter,No Holiday,Yes
11/12/2017,-0.08,6,-5.9,39,2.9,1979,-17.6,0.0,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.15625,7,-6.0,39,3.1,1996,-17.7,0.0,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.56625,8,-6.0,38,3.6,1994,-18.0,0.01,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.1575,9,-5.9,36,5.1,1941,-18.6,0.1,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.015,10,-5.3,32,4.5,2000,-19.4,0.62,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.0325,11,-4.7,36,3.8,2000,-17.5,1.0,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.05875,12,-5.2,33,4.6,1973,-19.0,1.26,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.05125,13,-5.4,32,5.1,1986,-19.5,1.24,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.06625,14,-5.4,31,4.1,1945,-19.9,1.13,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.08625,15,-5.5,33,4.5,2000,-19.2,0.92,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.09625,16,-6.0,40,4.0,2000,-17.4,0.55,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.20125,17,-7.1,44,4.2,2000,-17.3,0.18,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.44625,18,-7.9,43,3.3,2000,-18.3,0.0,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.21375,19,-8.6,45,3.9,2000,-18.4,0.0,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.0675,20,-9.3,49,3.8,2000,-18.0,0.0,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.0825,21,-9.7,51,2.5,2000,-17.9,0.0,0.0,0.0,winter,No Holiday,Yes
11/12/2017,0.0275,22,-10.2,50,3.0,2000,-18.6,0.0,0.0,0.0,winter,No Holiday,Yes
11/12/2017,-0.0325,23,-10.7,53,1.2,2000,-18.4,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,-0.08375,0,-11.0,51,1.1,2000,-19.1,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,-0.09125,1,-11.2,51,1.1,2000,-19.3,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,-0.13125,2,-11.5,50,0.7,2000,-19.8,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,-0.1825,3,-11.6,50,2.2,1995,-19.9,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,-0.1925,4,-11.6,47,2.1,1982,-20.6,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,-0.16875,5,-11.6,45,2.8,1951,-21.1,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,-0.12,6,-11.8,47,2.5,1973,-20.8,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.1,7,-12.1,50,2.3,1929,-20.4,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.475,8,-12.3,52,1.3,1914,-20.1,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.09375,9,-11.8,46,2.9,1956,-21.1,0.1,0.0,0.0,winter,No Holiday,Yes
12/12/2017,-0.02,10,-10.5,45,3.3,1855,-20.1,0.6,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.00125,11,-9.4,42,3.1,1815,-19.9,0.93,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.035,12,-8.3,35,2.9,1967,-21.0,1.14,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.03125,13,-6.9,37,2.4,1955,-19.1,1.22,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.0725,14,-5.4,32,2.0,1930,-19.5,1.12,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.0625,15,-5.8,30,2.8,2000,-20.6,0.92,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.06,16,-6.0,29,2.8,1983,-21.2,0.58,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.13125,17,-7.0,32,2.6,2000,-20.9,0.19,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.41125,18,-7.7,36,1.0,2000,-20.2,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.1875,19,-8.2,43,1.1,2000,-18.5,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.075,20,-8.4,42,1.0,2000,-19.0,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.0875,21,-8.8,43,1.4,1999,-19.1,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,0.07,22,-9.0,45,1.3,1999,-18.7,0.0,0.0,0.0,winter,No Holiday,Yes
12/12/2017,-0.03375,23,-9.3,47,2.1,2000,-18.5,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,-0.04,0,-9.5,48,1.3,1996,-18.4,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,-0.02125,1,-10.2,52,1.6,1997,-18.2,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,-0.1,2,-10.4,53,1.8,1949,-18.1,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,-0.15125,3,-10.9,55,1.8,1913,-18.1,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,-0.19875,4,-11.4,58,1.3,1907,-18.0,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,-0.165,5,-11.5,58,1.1,1923,-18.1,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,-0.11375,6,-11.9,57,1.1,1974,-18.7,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.1375,7,-11.7,53,1.6,1998,-19.3,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.48875,8,-11.4,47,3.3,2000,-20.4,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.175,9,-11.1,46,3.4,1981,-20.4,0.1,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.0025,10,-9.5,39,2.1,1875,-20.9,0.6,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.06375,11,-8.1,35,1.8,1806,-20.9,0.96,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.08375,12,-6.5,30,2.9,1945,-21.2,1.17,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.06375,13,-5.8,28,2.9,1887,-21.4,1.23,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.05,14,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.05,15,-4.9,26,3.1,1887,-21.5,0.89,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.0975,16,-4.5,26,2.2,2000,-21.1,0.56,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.24,17,-5.6,29,1.7,2000,-20.8,0.18,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.42125,18,-6.6,33,1.1,2000,-20.2,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.21625,19,-6.6,31,1.6,2000,-20.9,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.07875,20,-7.6,35,0.8,2000,-20.4,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.08875,21,-8.3,39,1.0,2000,-19.8,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,0.08875,22,-8.9,39,0.1,2000,-20.3,0.0,0.0,0.0,winter,No Holiday,Yes
13/12/2017,-0.0325,23,-9.2,44,0.4,1978,-19.2,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,-0.03625,0,-9.5,50,0.6,1953,-18.0,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,-0.0375,1,-9.8,48,0.8,2000,-18.7,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,-0.11625,2,-10.6,44,0.8,1903,-20.5,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,-0.15,3,-10.7,48,0.4,1651,-19.6,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,-0.185,4,-11.0,50,0.8,1718,-19.4,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,-0.1725,5,-10.8,48,0.8,1648,-19.6,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,-0.115,6,-11.0,55,0.8,1541,-18.2,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.09875,7,-10.9,57,1.1,1387,-17.7,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.52625,8,-10.4,54,1.1,1432,-17.9,0.01,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.13125,9,-9.4,44,0.5,1680,-19.4,0.13,0.0,0.0,winter,No Holiday,Yes
14/12/2017,-0.01375,10,-7.7,43,0.9,1555,-18.1,0.35,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.05875,11,-6.1,38,1.0,1587,-18.1,0.52,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.0975,12,-4.9,34,1.3,1768,-18.3,0.6,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.1025,13,-3.8,32,0.9,1827,-18.1,0.52,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.1175,14,-2.7,28,0.7,1857,-18.7,0.65,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.12625,15,-2.5,29,1.1,1667,-18.1,0.48,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.16875,16,-2.4,28,0.9,1878,-18.4,0.35,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.2275,17,-2.9,31,0.6,1723,-17.7,0.09,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.515,18,-3.5,35,1.1,1414,-16.7,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.2625,19,-4.2,40,0.9,1216,-15.8,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.09625,20,-4.8,43,1.1,1397,-15.4,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.145,21,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.13625,22,-4.9,44,1.1,1369,-15.3,0.0,0.0,0.0,winter,No Holiday,Yes
14/12/2017,0.01375,23,-5.6,53,1.2,1290,-13.6,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.03375,0,-5.7,53,0.6,1262,-13.7,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.05125,1,-6.3,57,0.4,1148,-13.4,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,-0.0475,2,-6.8,58,0.4,1089,-13.6,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,-0.1125,3,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,-0.16375,4,-7.1,59,0.8,1058,-13.7,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,-0.165,5,-7.5,64,0.9,989,-13.1,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,-0.08875,6,-7.4,64,0.7,906,-13.0,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.10625,7,-7.0,63,0.6,865,-12.8,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.5725,8,-6.6,64,1.1,791,-12.2,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.1625,9,-5.9,60,0.6,691,-12.4,0.09,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.02625,10,-4.6,52,0.8,648,-12.9,0.34,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.09875,11,-2.9,46,1.0,809,-12.9,0.42,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.13625,12,-2.5,43,0.7,895,-13.3,0.34,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.15625,13,-1.6,40,0.3,868,-13.4,0.32,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.16125,14,-0.7,39,0.8,826,-12.9,0.35,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.1775,15,0.1,35,1.5,946,-13.5,0.42,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.1925,16,0.0,37,0.6,994,-12.9,0.13,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.33,17,-0.2,39,0.8,1016,-12.5,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.6025,18,0.1,43,0.9,1485,-11.0,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.31375,19,0.6,41,1.2,1550,-11.1,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.15,20,0.9,42,1.2,1113,-10.5,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.125,21,0.7,47,2.7,1283,-9.3,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.12,22,-0.1,49,2.0,870,-9.5,0.0,0.0,0.0,winter,No Holiday,Yes
15/12/2017,0.05875,23,-1.3,60,2.5,792,-8.0,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,0.02125,0,-2.6,73,3.4,787,-6.7,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,0.1275,1,-3.4,76,2.9,582,-7.0,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,0.035,2,-4.1,73,2.1,567,-8.2,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,-0.08875,3,-4.5,71,1.6,651,-8.9,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,-0.15,4,-5.0,70,2.7,702,-9.6,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,-0.19375,5,-5.6,72,2.0,662,-9.8,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,-0.1675,6,-6.1,69,2.9,765,-10.8,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,-0.1375,7,-6.7,64,2.1,977,-12.3,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,-0.0125,8,-7.3,62,2.6,1112,-13.3,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,-0.00625,9,-7.2,47,2.8,1724,-16.6,0.18,0.0,0.0,winter,No Holiday,Yes
16/12/2017,0.00125,10,-6.2,42,2.3,1893,-17.0,0.52,0.0,0.0,winter,No Holiday,Yes
16/12/2017,0.04875,11,-5.2,30,4.0,1991,-20.1,0.86,0.0,0.0,winter,No Holiday,Yes
16/12/2017,0.065,12,-4.1,28,3.8,1998,-19.9,1.08,0.0,0.0,winter,No Holiday,Yes
16/12/2017,0.12,13,-3.7,23,4.0,1980,-21.8,1.12,0.0,0.0,winter,No Holiday,Yes
16/12/2017,0.115,14,-3.4,22,4.3,1966,-22.1,1.07,0.0,0.0,winter,No Holiday,Yes
16/12/2017,0.11375,15,-3.3,22,5.0,2000,-22.0,0.86,0.0,0.0,winter,No Holiday,Yes
16/12/2017,0.0725,16,-3.3,24,3.5,2000,-21.0,0.54,0.0,0.0,winter,No Holiday,Yes
16/12/2017,0.09625,17,-4.6,26,2.6,2000,-21.2,0.17,0.0,0.0,winter,No Holiday,Yes
16/12/2017,0.015,18,-5.3,28,3.5,2000,-21.0,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,-0.03375,19,-6.0,32,2.4,2000,-20.0,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,-0.07125,20,-6.6,37,3.4,2000,-18.9,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,-0.05125,21,-7.1,39,3.2,2000,-18.7,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,-0.05625,22,-7.6,41,1.6,2000,-18.6,0.0,0.0,0.0,winter,No Holiday,Yes
16/12/2017,-0.0725,23,-8.0,41,2.2,2000,-18.9,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.03125,0,-8.1,41,2.0,2000,-19.0,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.0675,1,-8.4,40,1.6,2000,-19.6,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.085,2,-8.7,40,2.8,2000,-19.8,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.125,3,-9.0,40,3.1,2000,-20.1,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.19875,4,-9.5,40,1.9,2000,-20.6,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.21125,5,-9.7,41,3.1,2000,-20.5,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.20125,6,-9.9,42,2.3,2000,-20.4,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.18375,7,-10.2,42,2.3,2000,-20.6,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.1325,8,-10.7,43,0.9,2000,-20.8,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.0975,9,-10.5,38,1.1,1950,-22.1,0.19,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.0725,10,-8.5,31,1.5,1997,-22.6,0.58,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.01375,11,-7.2,29,1.8,1926,-22.2,0.88,0.0,0.0,winter,No Holiday,Yes
17/12/2017,0.02,12,-4.9,25,2.6,1966,-21.9,1.08,0.0,0.0,winter,No Holiday,Yes
17/12/2017,0.02875,13,-4.5,25,3.2,1989,-21.6,1.14,0.0,0.0,winter,No Holiday,Yes
17/12/2017,0.085,14,-3.2,26,3.1,1933,-20.0,1.07,0.0,0.0,winter,No Holiday,Yes
17/12/2017,0.0975,15,-2.5,28,2.0,2000,-18.5,0.85,0.0,0.0,winter,No Holiday,Yes
17/12/2017,0.07,16,-2.7,31,2.3,2000,-17.5,0.54,0.0,0.0,winter,No Holiday,Yes
17/12/2017,0.0825,17,-3.8,35,2.4,2000,-17.0,0.17,0.0,0.0,winter,No Holiday,Yes
17/12/2017,0.005,18,-4.7,37,1.8,2000,-17.2,0.01,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.05375,19,-5.6,39,1.1,2000,-17.3,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.0425,20,-6.0,42,0.8,2000,-16.8,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.04,21,-6.5,45,0.7,2000,-16.4,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.035,22,-6.6,50,0.6,1990,-15.3,0.0,0.0,0.0,winter,No Holiday,Yes
17/12/2017,-0.0775,23,-6.9,53,0.7,2000,-14.8,0.0,0.0,0.0,winter,No Holiday,Yes
18/12/2017,-0.06125,0,-5.9,50,0.6,2000,-14.6,0.0,0.0,0.0,winter,No Holiday,Yes
18/12/2017,-0.12875,1,-5.3,48,0.4,1664,-14.6,0.0,0.0,0.0,winter,No Holiday,Yes
18/12/2017,-0.2025,2,-5.0,65,0.4,990,-10.5,0.0,0.0,0.2,winter,No Holiday,Yes
18/12/2017,-0.21,3,-5.3,76,1.0,767,-8.8,0.0,0.3,0.5,winter,No Holiday,Yes
18/12/2017,-0.21375,4,-5.4,81,0.7,270,-8.1,0.0,0.0,0.7,winter,No Holiday,Yes
18/12/2017,-0.21625,5,-5.3,81,0.9,923,-8.0,0.0,0.0,0.8,winter,No Holiday,Yes
18/12/2017,-0.19375,6,-5.2,85,0.9,271,-7.3,0.0,0.4,1.3,winter,No Holiday,Yes
18/12/2017,-0.13,7,-5.0,85,0.7,186,-7.1,0.0,0.0,1.8,winter,No Holiday,Yes
18/12/2017,-0.0675,8,-4.6,86,1.2,508,-6.5,0.0,0.0,2.0,winter,No Holiday,Yes
18/12/2017,-0.185,9,-4.3,89,1.0,59,-5.8,0.0,1.6,4.0,winter,No Holiday,Yes
18/12/2017,-0.205,10,-3.7,87,1.0,541,-5.5,0.03,0.0,4.8,winter,No Holiday,Yes
18/12/2017,-0.195,11,-2.9,85,1.2,243,-5.0,0.06,0.0,4.8,winter,No Holiday,Yes
18/12/2017,-0.1725,12,-1.8,83,1.2,351,-4.3,0.09,1.1,5.1,winter,No Holiday,Yes
18/12/2017,-0.155,13,-0.9,84,1.2,333,-3.2,0.09,0.0,5.0,winter,No Holiday,Yes
18/12/2017,-0.105,14,0.5,76,0.9,364,-3.2,0.17,0.0,4.2,winter,No Holiday,Yes
18/12/2017,-0.07875,15,1.6,73,0.9,421,-2.7,0.6,0.0,3.2,winter,No Holiday,Yes
18/12/2017,-0.02375,16,1.8,76,0.8,410,-1.9,0.47,0.0,2.7,winter,No Holiday,Yes
18/12/2017,-0.03125,17,0.4,84,0.8,317,-1.9,0.15,0.0,2.7,winter,No Holiday,Yes
18/12/2017,0.10125,18,0.0,88,0.6,277,-1.7,0.0,0.0,2.7,winter,No Holiday,Yes
18/12/2017,-0.0025,19,1.3,65,1.1,1122,-4.5,0.0,0.0,2.7,winter,No Holiday,Yes
18/12/2017,-0.04375,20,3.3,65,3.2,1172,-2.6,0.0,0.0,2.7,winter,No Holiday,Yes
18/12/2017,-0.065,21,2.8,73,2.4,831,-1.5,0.0,0.0,2.6,winter,No Holiday,Yes
18/12/2017,-0.05,22,1.5,82,2.4,537,-1.2,0.0,0.0,2.6,winter,No Holiday,Yes
18/12/2017,-0.09,23,0.1,81,2.9,551,-2.7,0.0,0.0,2.6,winter,No Holiday,Yes
19/12/2017,-0.0975,0,-1.0,73,2.3,881,-5.2,0.0,0.0,2.6,winter,No Holiday,Yes
19/12/2017,-0.0975,1,-2.0,72,0.8,979,-6.3,0.0,0.0,2.6,winter,No Holiday,Yes
19/12/2017,-0.13375,2,-2.7,72,0.9,990,-7.0,0.0,0.0,2.6,winter,No Holiday,Yes
19/12/2017,-0.18125,3,-2.8,58,1.6,1315,-9.9,0.0,0.0,2.6,winter,No Holiday,Yes
19/12/2017,-0.20125,4,-2.9,59,1.8,1286,-9.8,0.0,0.0,2.6,winter,No Holiday,Yes
19/12/2017,-0.18125,5,-3.9,66,0.7,1209,-9.3,0.0,0.0,2.6,winter,No Holiday,Yes
19/12/2017,-0.1525,6,-4.3,70,1.6,1169,-8.9,0.0,0.0,2.6,winter,No Holiday,Yes
19/12/2017,-0.04375,7,-4.4,64,2.8,1367,-10.1,0.0,0.0,2.6,winter,No Holiday,Yes
19/12/2017,0.2375,8,-5.2,58,2.2,1594,-12.1,0.0,0.0,2.5,winter,No Holiday,Yes
19/12/2017,-0.00125,9,-5.3,48,2.6,1810,-14.6,0.18,0.0,2.5,winter,No Holiday,Yes
19/12/2017,-0.06125,10,-4.6,41,2.8,1815,-15.8,0.57,0.0,2.5,winter,No Holiday,Yes
19/12/2017,-0.0325,11,-3.5,35,2.2,1742,-16.7,0.87,0.0,2.5,winter,No Holiday,Yes
19/12/2017,-0.01125,12,-2.5,31,2.6,1778,-17.3,1.08,0.0,2.3,winter,No Holiday,Yes
19/12/2017,-0.01375,13,-2.2,25,3.2,1970,-19.6,1.17,0.0,2.2,winter,No Holiday,Yes
19/12/2017,-0.0275,14,-2.2,23,3.7,1971,-20.5,1.09,0.0,2.2,winter,No Holiday,Yes
19/12/2017,-0.00625,15,-1.3,26,3.0,2000,-18.3,0.91,0.0,2.1,winter,No Holiday,Yes
19/12/2017,0.01375,16,-1.8,31,3.1,1993,-16.7,0.56,0.0,2.0,winter,No Holiday,Yes
19/12/2017,0.07,17,-2.7,35,1.8,2000,-16.0,0.18,0.0,2.0,winter,No Holiday,Yes
19/12/2017,0.23,18,-3.8,42,3.3,2000,-14.8,0.0,0.0,2.0,winter,No Holiday,Yes
19/12/2017,0.095,19,-4.5,51,2.0,2000,-13.1,0.0,0.0,2.0,winter,No Holiday,Yes
19/12/2017,0.03125,20,-4.9,55,2.0,2000,-12.5,0.0,0.0,2.0,winter,No Holiday,Yes
19/12/2017,0.03,21,-5.0,57,1.9,2000,-12.2,0.0,0.0,2.0,winter,No Holiday,Yes
19/12/2017,0.01625,22,-5.5,56,1.5,2000,-12.9,0.0,0.0,2.0,winter,No Holiday,Yes
19/12/2017,-0.06375,23,-5.8,57,1.7,2000,-12.9,0.0,0.0,2.0,winter,No Holiday,Yes
20/12/2017,-0.0725,0,-6.5,63,1.5,1666,-12.3,0.0,0.0,2.0,winter,No Holiday,Yes
20/12/2017,-0.035,1,-7.3,67,1.1,1593,-12.3,0.0,0.0,2.0,winter,No Holiday,Yes
20/12/2017,-0.115,2,-7.8,68,0.9,1642,-12.6,0.0,0.0,2.0,winter,No Holiday,Yes
20/12/2017,-0.16125,3,-8.1,70,1.3,1557,-12.6,0.0,0.0,2.0,winter,No Holiday,Yes
20/12/2017,-0.2025,4,-8.5,73,1.0,1723,-12.4,0.0,0.0,2.0,winter,No Holiday,Yes
20/12/2017,-0.18,5,-8.3,67,0.9,1566,-13.3,0.0,0.0,2.0,winter,No Holiday,Yes
20/12/2017,-0.12875,6,-8.2,66,0.9,1718,-13.4,0.0,0.0,2.0,winter,No Holiday,Yes
20/12/2017,0.01625,7,-8.1,67,0.9,1737,-13.1,0.0,0.0,2.0,winter,No Holiday,Yes
20/12/2017,0.3325,8,-7.8,65,1.1,1738,-13.2,0.0,0.0,2.0,winter,No Holiday,Yes
20/12/2017,0.04875,9,-6.7,62,1.1,1749,-12.7,0.09,0.0,2.0,winter,No Holiday,Yes
20/12/2017,-0.0475,10,-5.4,56,1.1,1751,-12.8,0.28,0.0,2.0,winter,No Holiday,Yes
20/12/2017,0.005,11,-4.2,51,1.1,1772,-12.8,0.4,0.0,1.9,winter,No Holiday,Yes
20/12/2017,0.01125,12,-3.2,49,1.3,1723,-12.4,0.53,0.0,1.9,winter,No Holiday,Yes
20/12/2017,0.035,13,-1.3,43,1.0,1777,-12.3,0.8,0.0,1.7,winter,No Holiday,Yes
20/12/2017,0.05375,14,-0.5,44,1.0,1793,-11.2,0.71,0.0,1.7,winter,No Holiday,Yes
20/12/2017,0.05,15,-0.2,45,1.0,1852,-10.7,0.41,0.0,1.6,winter,No Holiday,Yes
20/12/2017,0.03125,16,-0.5,48,1.1,1722,-10.1,0.12,0.0,1.6,winter,No Holiday,Yes
20/12/2017,0.04625,17,-0.9,70,1.1,299,-5.6,0.02,0.0,2.2,winter,No Holiday,Yes
20/12/2017,0.16125,18,-1.4,79,1.6,702,-4.5,0.0,0.1,2.2,winter,No Holiday,Yes
20/12/2017,-0.0125,19,-1.5,81,1.8,751,-4.3,0.0,0.0,2.2,winter,No Holiday,Yes
20/12/2017,-0.04375,20,-1.9,86,0.9,700,-3.9,0.0,0.0,2.4,winter,No Holiday,Yes
20/12/2017,-0.00375,21,-2.0,83,1.2,904,-4.5,0.0,0.1,2.4,winter,No Holiday,Yes
20/12/2017,-0.02,22,-1.6,82,0.4,929,-4.2,0.0,0.0,2.3,winter,No Holiday,Yes
20/12/2017,-0.05875,23,-1.1,87,1.4,349,-2.9,0.0,0.0,2.2,winter,No Holiday,Yes
21/12/2017,-0.0425,0,-1.3,90,2.0,259,-2.7,0.0,0.0,2.2,winter,No Holiday,Yes
21/12/2017,-0.01375,1,-1.8,90,1.6,263,-3.2,0.0,0.0,2.2,winter,No Holiday,Yes
